benchmark,group,mode,size,selectivity,samples,inner_repeats,warmup,warmup_us,median_us,p95_us,min_us,max_us,total_us,measured_total_us,ops_per_sec,op_unit,commit,compiler,cflags,opt_level,date_utc
mixed_intern_symbols,ingestion,mixed,32,1.000000,1000,3,105651,300000.750000,0.361000,0.375000,0.333000,1.708333,363.246333,1089.739000,88094488.680317,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
intern_distinct_symbols,ingestion,distinct,64,1.000000,1000,3,61490,300002.875000,0.694333,0.736000,0.652667,7.014000,701.108667,2103.326000,91283994.967970,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
reintern_existing_symbols,ingestion,reintern,64,1.000000,1000,3,54209,300001.375000,0.667000,0.750000,0.625000,5.736000,686.889000,2060.667000,93173715.112631,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
mixed_intern_symbols,ingestion,mixed,64,1.000000,1000,3,56899,300000.083000,0.708333,0.764000,0.666333,4.944333,722.769000,2168.307000,88548346.705517,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
intern_distinct_symbols,ingestion,distinct,128,1.000000,1000,1,31929,300007.166000,1.375000,1.458000,1.291000,3.459000,1380.143000,1380.143000,92744012.758098,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
reintern_existing_symbols,ingestion,reintern,128,1.000000,1000,1,27500,300009.042000,1.333000,1.458000,1.250000,1.875000,1347.711000,1347.711000,94975851.647720,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
mixed_intern_symbols,ingestion,mixed,128,1.000000,1000,1,29250,300006.750000,1.458000,1.625000,1.375000,4.083000,1465.754000,1465.754000,87327068.525824,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
intern_distinct_symbols,ingestion,distinct,256,1.000000,1000,1,15987,300017.167000,2.958000,3.083000,2.875000,7.541000,2976.628000,2976.628000,86003356.818521,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
reintern_existing_symbols,ingestion,reintern,256,1.000000,1000,1,14036,300015.333000,2.959000,3.166000,2.875000,4.084000,3015.388000,3015.388000,84897863.890153,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
mixed_intern_symbols,ingestion,mixed,256,1.000000,1000,1,15162,300005.542000,2.875000,3.041000,2.833000,26.167000,2946.390000,2946.390000,86885985.901391,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
intern_distinct_symbols,ingestion,distinct,512,1.000000,1000,1,8077,300012.542000,6.708000,7.042000,6.625000,19.667000,6778.523000,6778.523000,75532678.726619,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
reintern_existing_symbols,ingestion,reintern,512,1.000000,1000,1,6812,300037.917000,6.875000,7.167000,6.750000,23.708000,6972.247000,6972.247000,73434001.979563,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
mixed_intern_symbols,ingestion,mixed,512,1.000000,1000,1,7427,300013.292000,6.750000,7.166000,6.666000,25.584000,6878.168000,6878.168000,74438426.046005,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_symbol_id_insert,ingestion,unit_unary,1,1.000000,1000,4,499883,300000.000000,0.042000,0.042000,0.020500,0.042000,38.322500,53.048000,26094331.006589,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_symbol_id_insert,ingestion,batch_unary,1,1.000000,1000,31,557163,300000.000000,0.025548,0.028226,0.017484,0.032355,25.323355,785.024000,39489238.545573,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_symbol_id_insert,ingestion,unit_binary,1,1.000000,1000,31,551025,300000.166000,0.025581,0.029581,0.018774,0.033581,26.048258,807.496000,38390283.047842,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_symbol_id_insert,ingestion,batch_binary,1,1.000000,1000,31,554356,300000.291000,0.024226,0.028226,0.014742,0.035000,24.489387,759.171000,40834014.997938,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_runtime_string_insert,ingestion,unit_unary,1,1.000000,1000,15,561157,300000.250000,0.047200,0.052733,0.036000,0.063867,46.493200,697.398000,21508521.676288,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_runtime_string_insert,ingestion,batch_unary,1,1.000000,1000,15,525392,300000.167000,0.052200,0.063533,0.038867,0.078400,52.213133,783.197000,19152269.480093,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_runtime_string_pair_insert,ingestion,composed_unit_binary,1,1.000000,1000,15,534702,300000.084000,0.052867,0.077733,0.038867,0.086133,55.314067,829.711000,18078583.988883,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_runtime_string_pair_insert,ingestion,batch_binary,1,1.000000,1000,15,538093,300000.333000,0.061067,0.083333,0.038933,0.088800,60.254933,903.824000,16596151.463117,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_symbol_id_insert,ingestion,unit_unary,8,1.000000,1000,3,163281,300001.167000,0.333333,0.333667,0.291333,0.375333,329.100667,987.302000,24308671.510845,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_symbol_id_insert,ingestion,batch_unary,8,1.000000,1000,3,176318,300000.792000,0.208333,0.222333,0.180667,0.264333,209.551667,628.655000,38176742.410384,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_symbol_id_insert,ingestion,unit_binary,8,1.000000,1000,3,164861,300001.334000,0.291667,0.292000,0.250000,0.360667,288.100333,864.301000,27768103.936013,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_symbol_id_insert,ingestion,batch_binary,8,1.000000,1000,3,161745,300000.541000,0.208333,0.222333,0.180000,0.250333,206.870333,620.611000,38671567.213601,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_runtime_string_insert,ingestion,unit_unary,8,1.000000,1000,3,161153,300001.042000,0.430333,0.444000,0.389000,2.111333,429.490000,1288.470000,18626743.346760,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_runtime_string_insert,ingestion,batch_unary,8,1.000000,1000,3,179306,300000.000000,0.319333,0.333333,0.291000,2.236000,318.280667,954.842000,25135048.521117,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_runtime_string_pair_insert,ingestion,composed_unit_binary,8,1.000000,1000,3,152358,300000.584000,0.486000,0.500000,0.458000,1.180333,489.931667,1469.795000,16328807.758905,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_runtime_string_pair_insert,ingestion,batch_binary,8,1.000000,1000,1,158814,300000.750000,0.416000,0.417000,0.375000,0.542000,399.694000,399.694000,20015311.713461,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_symbol_id_insert,ingestion,unit_unary,16,1.000000,1000,1,87796,300000.250000,0.833000,0.875000,0.791000,1.334000,844.873000,844.873000,18937757.509117,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_symbol_id_insert,ingestion,batch_unary,16,1.000000,1000,3,92511,300000.750000,0.611000,0.625000,0.569333,2.403000,609.806000,1829.418000,26237852.694136,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_symbol_id_insert,ingestion,unit_binary,16,1.000000,1000,3,86559,300000.292000,0.763667,0.791667,0.736000,0.902333,761.654000,2284.962000,21006913.900538,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_symbol_id_insert,ingestion,batch_binary,16,1.000000,1000,3,91136,300002.792000,0.597333,0.625000,0.569333,0.792000,601.993333,1805.980000,26578367.423781,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_runtime_string_insert,ingestion,unit_unary,16,1.000000,1000,1,89640,300001.958000,1.041000,1.042000,0.917000,1.542000,1028.639000,1028.639000,15554533.709105,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_runtime_string_insert,ingestion,batch_unary,16,1.000000,1000,1,92598,300001.500000,0.792000,0.834000,0.708000,1.167000,797.785000,797.785000,20055528.745213,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_runtime_string_pair_insert,ingestion,composed_unit_binary,16,1.000000,1000,1,86484,300002.750000,1.125000,1.167000,1.083000,1.292000,1133.211000,1133.211000,14119171.098763,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_runtime_string_pair_insert,ingestion,batch_binary,16,1.000000,1000,1,90126,300001.167000,0.958000,0.959000,0.916000,3.542000,958.837000,958.837000,16686882.129079,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_symbol_id_insert,ingestion,unit_unary,32,1.000000,1000,1,41753,300003.750000,2.333000,2.417000,2.250000,7.750000,2340.725000,2340.725000,13670978.008950,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_symbol_id_insert,ingestion,batch_unary,32,1.000000,1000,1,44900,300005.250000,1.875000,1.917000,1.791000,6.625000,1872.052000,1872.052000,17093542.273398,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_symbol_id_insert,ingestion,unit_binary,32,1.000000,1000,1,42877,300004.958000,2.167000,2.250000,2.083000,2.917000,2171.367000,2171.367000,14737259.984148,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_symbol_id_insert,ingestion,batch_binary,32,1.000000,1000,1,45317,300006.375000,1.834000,1.875000,1.791000,2.000000,1855.571000,1855.571000,17245365.442767,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_runtime_string_insert,ingestion,unit_unary,32,1.000000,1000,1,43074,300005.584000,2.708000,2.875000,2.583000,12.041000,2737.873000,2737.873000,11687905.173103,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_runtime_string_insert,ingestion,batch_unary,32,1.000000,1000,1,46311,300000.750000,2.208000,2.333000,2.166000,18.167000,2251.960000,2251.960000,14209843.869340,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_runtime_string_pair_insert,ingestion,composed_unit_binary,32,1.000000,1000,1,41946,300001.000000,2.917000,3.000000,2.833000,17.209000,2955.967000,2955.967000,10825560.637179,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_runtime_string_pair_insert,ingestion,batch_binary,32,1.000000,1000,1,43979,300000.334000,2.542000,2.667000,2.500000,3.500000,2573.910000,2573.910000,12432447.132961,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_symbol_id_insert,ingestion,unit_unary,64,1.000000,1000,1,18030,300004.000000,7.250000,7.541000,7.125000,9.042000,7278.491000,7278.491000,8793031.412693,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_symbol_id_insert,ingestion,batch_unary,64,1.000000,1000,1,19251,300007.084000,6.333000,6.583000,6.208000,31.375000,6422.076000,6422.076000,9965624.822877,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_symbol_id_insert,ingestion,unit_binary,64,1.000000,1000,1,18638,300015.750000,6.917000,7.000000,6.833000,18.042000,6953.763000,6953.763000,9203649.879928,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_symbol_id_insert,ingestion,batch_binary,64,1.000000,1000,1,19357,300009.917000,6.292000,6.583000,6.208000,19.792000,6382.168000,6382.168000,10027940.348797,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_runtime_string_insert,ingestion,unit_unary,64,1.000000,1000,1,18629,300008.416000,7.958000,8.125000,7.875000,20.417000,8013.445000,8013.445000,7986577.558091,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_runtime_string_insert,ingestion,batch_unary,64,1.000000,1000,1,19771,300001.041000,7.000000,7.292000,6.916000,21.208000,7089.868000,7089.868000,9026966.369473,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_runtime_string_pair_insert,ingestion,composed_unit_binary,64,1.000000,1000,1,18005,300004.667000,8.459000,8.834000,8.333000,25.875000,8605.207000,8605.207000,7437357.404650,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
edb_runtime_string_pair_insert,ingestion,batch_binary,64,1.000000,1000,1,18685,300013.042000,7.792000,8.208000,7.583000,37.042000,7937.532000,7937.532000,8062959.620194,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
