benchmark,group,mode,size,selectivity,samples,inner_repeats,warmup,warmup_us,median_us,p95_us,min_us,max_us,total_us,measured_total_us,ops_per_sec,op_unit,commit,compiler,cflags,opt_level,date_utc
solver_size_pure,solver,size_pure,64,0.093750,1000,1,5531,300050.375000,15.791000,16.042000,12.500000,21.709000,14807.994000,14807.994000,67531.091652,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-DMAELYS_DATALOG_PROFILE_LARGE_-O0,-O0,2026-06-28T11:47:24Z
solver_size_pure,solver,size_pure,128,0.101562,1000,1,2322,300005.833000,29.750000,29.959000,23.666000,38.167000,29685.602000,29685.602000,33686.364184,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-DMAELYS_DATALOG_PROFILE_LARGE_-O0,-O0,2026-06-28T11:47:24Z
solver_size_pure,solver,size_pure,256,0.101562,1000,1,778,300301.542000,62.458000,63.167000,55.833000,71.792000,62472.436000,62472.436000,16007.059497,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-DMAELYS_DATALOG_PROFILE_LARGE_-O0,-O0,2026-06-28T11:47:24Z
solver_size_pure,solver,size_pure,512,0.099609,1000,1,500,562283.500000,176.167000,183.791000,173.292000,202.000000,177396.321000,177396.321000,5637.095484,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-DMAELYS_DATALOG_PROFILE_LARGE_-O0,-O0,2026-06-28T11:47:24Z
solver_size_pure,solver,size_pure,1024,0.099609,1000,1,500,1890750.958000,623.937500,637.875000,602.042000,687.833000,626912.484000,626912.484000,1595.118977,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-DMAELYS_DATALOG_PROFILE_LARGE_-O0,-O0,2026-06-28T11:47:24Z
solver_size_pure,solver,size_pure,2048,0.100098,1000,1,500,6882823.834000,2405.041000,2500.042000,2370.292000,2836.125000,2410992.518000,2410992.518000,414.766945,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-DMAELYS_DATALOG_PROFILE_LARGE_-O0,-O0,2026-06-28T11:47:24Z
solver_predicate_dense_ranges,solver,absent_predicate,512,0.000000,1000,1,15903,300002.834000,7.167000,8.042000,7.083000,13.333000,7362.349000,7362.349000,135826.215247,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-DMAELYS_DATALOG_PROFILE_LARGE_-O0,-O0,2026-06-28T11:47:24Z
solver_repeated_solve,solver,repeated,1,1.000000,1000,1,10205,300012.625000,13.625000,13.709000,13.458000,19.667000,13659.874000,13659.874000,73207.117430,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-DMAELYS_DATALOG_PROFILE_LARGE_-O0,-O0,2026-06-28T11:47:24Z
solver_repeated_solve,solver,repeated,10,1.000000,1000,1,1758,300054.750000,121.750000,132.416000,120.791000,151.750000,123695.595000,123695.595000,80843.622604,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-DMAELYS_DATALOG_PROFILE_LARGE_-O0,-O0,2026-06-28T11:47:24Z
solver_repeated_solve,solver,repeated,100,1.000000,1000,1,500,829221.042000,1233.500000,1919.625000,1194.792000,2017.333000,1342370.635000,1342370.635000,74495.074157,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-DMAELYS_DATALOG_PROFILE_LARGE_-O0,-O0,2026-06-28T11:47:24Z
solver_repeated_solve,solver,repeated,1000,1.000000,1000,1,500,7532608.125000,13372.958000,19249.042000,11962.208000,19705.792000,15163034.516000,15163034.516000,65949.859769,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-DMAELYS_DATALOG_PROFILE_LARGE_-O0,-O0,2026-06-28T11:47:24Z
solver_join_bindings,solver,simple_join,8,0.500000,1000,1,10716,300007.291000,12.083000,15.417000,11.916000,15.708000,13480.691000,13480.691000,74180.173702,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-DMAELYS_DATALOG_PROFILE_LARGE_-O0,-O0,2026-06-28T11:47:24Z
solver_join_bindings,solver,simple_join,16,0.500000,1000,1,6531,300056.875000,28.375000,28.541000,28.166000,37.709000,28450.245000,28450.245000,35149.082196,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-DMAELYS_DATALOG_PROFILE_LARGE_-O0,-O0,2026-06-28T11:47:24Z
solver_join_bindings,solver,simple_join,32,0.500000,1000,1,3014,300029.625000,60.375000,60.584000,53.416000,71.291000,59034.285000,59034.285000,16939.309081,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-DMAELYS_DATALOG_PROFILE_LARGE_-O0,-O0,2026-06-28T11:47:24Z
solver_join_bindings,solver,simple_join,64,0.500000,1000,1,1101,300028.583000,177.791000,182.250000,171.959000,204.083000,178437.766000,178437.766000,5604.194798,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-DMAELYS_DATALOG_PROFILE_LARGE_-O0,-O0,2026-06-28T11:47:24Z
solver_join_bindings,solver,noisy_join,128,0.500000,1000,1,1797,300034.000000,75.375000,76.500000,68.333000,87.250000,73770.564000,73770.564000,13555.542289,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-DMAELYS_DATALOG_PROFILE_LARGE_-O0,-O0,2026-06-28T11:47:24Z
solver_join_bindings,solver,noisy_join,512,0.500000,1000,1,545,300208.042000,79.333000,84.375000,75.250000,178.667000,79570.498000,79570.498000,12567.471929,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-DMAELYS_DATALOG_PROFILE_LARGE_-O0,-O0,2026-06-28T11:47:24Z
solver_join_bindings,solver,noisy_join,960,0.500000,1000,1,500,620140.875000,99.792000,101.917000,93.208000,117.625000,99031.794000,99031.794000,10097.767188,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-DMAELYS_DATALOG_PROFILE_LARGE_-O0,-O0,2026-06-28T11:47:24Z
