benchmark,group,mode,size,selectivity,samples,inner_repeats,warmup,warmup_us,median_us,p95_us,min_us,max_us,total_us,measured_total_us,ops_per_sec,op_unit,commit,compiler,cflags,opt_level,date_utc
solver_size_pure,solver,size_pure,256,0.101562,1000,1,2411,300066.959000,20.458000,21.042000,20.250000,27.250000,20568.260000,20568.260000,48618.599726,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-O2,-O2,2026-06-28T11:46:12Z
solver_size_pure,solver,size_pure,512,0.099609,1000,1,838,300032.834000,63.584000,65.792000,61.083000,179.500000,63943.813000,63943.813000,15638.729583,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-O2,-O2,2026-06-28T11:46:12Z
solver_predicate_dense_ranges,solver,absent_predicate,512,0.000000,1000,1,18231,300012.708000,5.958000,6.084000,5.791000,21.958000,6000.579000,6000.579000,166650.584885,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-O2,-O2,2026-06-28T11:46:12Z
solver_repeated_solve,solver,repeated,1,1.000000,1000,1,12347,300001.875000,5.291000,5.333000,5.208000,10.208000,5312.878000,5312.878000,188221.901576,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-O2,-O2,2026-06-28T11:46:12Z
solver_repeated_solve,solver,repeated,10,1.000000,1000,1,3277,300001.875000,79.625000,82.417000,49.334000,98.625000,79305.269000,79305.269000,126095.026549,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-O2,-O2,2026-06-28T11:46:12Z
solver_repeated_solve,solver,repeated,100,1.000000,1000,1,500,359469.291000,508.770500,819.542000,433.125000,933.250000,630565.342000,630565.342000,158587.847031,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-O2,-O2,2026-06-28T11:46:12Z
solver_repeated_solve,solver,repeated,1000,1.000000,1000,1,500,3014469.083000,4932.375000,7959.875000,4321.250000,8187.500000,5766816.799000,5766816.799000,173405.890087,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-O2,-O2,2026-06-28T11:46:12Z
solver_join_bindings,solver,simple_join,8,0.500000,1000,1,10928,300016.583000,8.292000,8.417000,5.333000,16.042000,8290.822000,8290.822000,120615.302077,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-O2,-O2,2026-06-28T11:46:12Z
solver_join_bindings,solver,simple_join,16,0.500000,1000,1,9516,300009.791000,12.125000,12.292000,9.291000,20.708000,12159.450000,12159.450000,82240.561868,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-O2,-O2,2026-06-28T11:46:12Z
solver_join_bindings,solver,simple_join,32,0.500000,1000,1,6584,300013.792000,23.750000,25.625000,22.583000,32.292000,24047.584000,24047.584000,41584.219022,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-O2,-O2,2026-06-28T11:46:12Z
solver_join_bindings,solver,simple_join,64,0.500000,1000,1,2682,300052.875000,72.000000,74.375000,70.875000,85.250000,72459.433000,72459.433000,13800.825629,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-O2,-O2,2026-06-28T11:46:12Z
solver_join_bindings,solver,noisy_join,128,0.500000,1000,1,4211,300071.458000,28.875000,29.083000,28.375000,35.750000,28908.744000,28908.744000,34591.610068,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-O2,-O2,2026-06-28T11:46:12Z
solver_join_bindings,solver,noisy_join,512,0.500000,1000,1,877,300049.750000,48.375000,50.500000,46.750000,111.708000,48850.534000,48850.534000,20470.605296,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-O2,-O2,2026-06-28T11:46:12Z
solver_join_bindings,solver,noisy_join,960,0.500000,1000,1,500,465480.458000,71.791000,74.042000,69.792000,90.500000,71869.678000,71869.678000,13914.073749,solve_calls/sec,3be8b71340786098d5befda29fcb6e6cf4f27050,Apple_clang_version_17.0.0__clang-1700.0.13.5_,-Wall_-Wextra_-g_-I._-O2,-O2,2026-06-28T11:46:12Z
