benchmark,group,mode,size,selectivity,samples,inner_repeats,warmup,warmup_us,median_us,p95_us,min_us,max_us,total_us,measured_total_us,ops_per_sec,op_unit,commit,compiler,cflags,opt_level,date_utc
reintern_existing_symbols,ingestion,reintern,32,1.000000,1000,3,79075,300003.542000,0.639000,0.722333,0.611000,8.250333,661.580000,1984.740000,48369055.896490,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
mixed_intern_symbols,ingestion,mixed,32,1.000000,1000,3,87048,300002.208000,0.722000,0.736333,0.680333,0.902667,717.663000,2152.989000,44589173.469999,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
intern_distinct_symbols,ingestion,distinct,64,1.000000,1000,1,52424,300005.125000,1.458000,1.500000,1.334000,7.916000,1465.228000,1465.228000,43679208.969526,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
reintern_existing_symbols,ingestion,reintern,64,1.000000,1000,1,42325,300004.500000,1.333000,1.417000,1.250000,5.459000,1332.961000,1332.961000,48013407.744113,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
mixed_intern_symbols,ingestion,mixed,64,1.000000,1000,1,47181,300003.208000,1.375000,1.417000,1.291000,11.417000,1376.678000,1376.678000,46488721.400357,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
intern_distinct_symbols,ingestion,distinct,128,1.000000,1000,1,27399,300000.584000,2.834000,3.000000,2.708000,14.875000,2889.192000,2889.192000,44303043.896010,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
reintern_existing_symbols,ingestion,reintern,128,1.000000,1000,1,21801,300004.792000,2.625000,2.750000,2.500000,21.041000,2636.580000,2636.580000,48547739.875141,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
mixed_intern_symbols,ingestion,mixed,128,1.000000,1000,1,24081,300009.792000,2.834000,2.917000,2.709000,14.208000,2879.293000,2879.293000,44455357.617304,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
intern_distinct_symbols,ingestion,distinct,256,1.000000,1000,1,13851,300005.958000,6.000000,6.292000,5.750000,24.833000,6075.800000,6075.800000,42134369.136575,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
reintern_existing_symbols,ingestion,reintern,256,1.000000,1000,1,10892,300082.792000,5.542000,5.667000,5.334000,23.083000,5616.400000,5616.400000,45580799.088384,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
mixed_intern_symbols,ingestion,mixed,256,1.000000,1000,1,12298,300010.500000,5.708500,5.833000,5.500000,19.000000,5747.955000,5747.955000,44537579.017233,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
intern_distinct_symbols,ingestion,distinct,512,1.000000,1000,1,6806,300028.542000,13.625000,16.125000,12.958000,49.625000,13948.039000,13948.039000,36707669.085238,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
reintern_existing_symbols,ingestion,reintern,512,1.000000,1000,1,5136,300005.084000,12.958000,13.583000,12.375000,25.167000,13076.658000,13076.658000,39153734.845708,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
mixed_intern_symbols,ingestion,mixed,512,1.000000,1000,1,5968,300047.250000,13.375000,13.708000,12.916000,34.500000,13421.259000,13421.259000,38148433.019585,symbols/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_symbol_id_insert,ingestion,unit_unary,1,1.000000,1000,7,428421,300000.209000,0.065571,0.077571,0.041714,0.744143,68.990143,482.931000,14494824.312376,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_symbol_id_insert,ingestion,batch_unary,1,1.000000,1000,15,438747,300000.084000,0.061000,0.066667,0.047133,0.077867,59.817867,897.268000,16717413.303495,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_symbol_id_insert,ingestion,unit_binary,1,1.000000,1000,15,447098,300000.084000,0.072200,0.080600,0.047200,0.347133,72.381333,1085.720000,13815716.759386,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_symbol_id_insert,ingestion,batch_binary,1,1.000000,1000,1,337052,300000.625000,0.083000,0.084000,0.041000,0.166000,65.949000,65.949000,15163232.194575,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_runtime_string_insert,ingestion,unit_unary,1,1.000000,1000,1,420951,300000.375000,0.084000,0.125000,0.042000,0.167000,97.246000,97.246000,10283199.308969,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_runtime_string_insert,ingestion,batch_unary,1,1.000000,1000,1,442369,300000.500000,0.125000,0.125000,0.083000,0.292000,113.168000,113.168000,8836420.189453,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_runtime_string_pair_insert,ingestion,composed_unit_binary,1,1.000000,1000,7,441794,300000.667000,0.131000,0.154714,0.113000,1.553714,136.322429,954.257000,7335550.066701,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_runtime_string_pair_insert,ingestion,batch_binary,1,1.000000,1000,7,414500,300000.708000,0.148714,0.166143,0.125000,0.214286,148.598429,1040.189000,6729546.265150,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_symbol_id_insert,ingestion,unit_unary,8,1.000000,1000,1,117509,300000.584000,0.750000,0.792000,0.708000,0.917000,750.124000,750.124000,10664903.402637,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_symbol_id_insert,ingestion,batch_unary,8,1.000000,1000,1,127876,300001.000000,0.542000,0.584000,0.500000,0.791000,564.625000,564.625000,14168696.037193,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_symbol_id_insert,ingestion,unit_binary,8,1.000000,1000,1,116527,300000.000000,0.791000,0.792000,0.708000,0.917000,774.226000,774.226000,10332900.212599,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_symbol_id_insert,ingestion,batch_binary,8,1.000000,1000,3,125912,300000.833000,0.597333,0.639000,0.569333,1.305667,604.981667,1814.945000,13223541.209238,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_runtime_string_insert,ingestion,unit_unary,8,1.000000,1000,1,123745,300000.000000,0.959000,1.083000,0.875000,47.209000,1033.887000,1033.887000,7737789.526322,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_runtime_string_insert,ingestion,batch_unary,8,1.000000,1000,1,133698,300000.833000,0.833000,0.917000,0.750000,1.125000,828.390000,828.390000,9657287.026642,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_runtime_string_pair_insert,ingestion,composed_unit_binary,8,1.000000,1000,1,109714,300000.458000,1.250000,1.333000,1.166000,5.417000,1263.714000,1263.714000,6330546.310320,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_runtime_string_pair_insert,ingestion,batch_binary,8,1.000000,1000,1,117695,300000.042000,1.125000,1.250000,1.000000,33.167000,1240.921000,1240.921000,6446824.576262,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_symbol_id_insert,ingestion,unit_unary,16,1.000000,1000,1,57365,300000.042000,2.041000,2.125000,1.958000,7.791000,2040.830000,2040.830000,7839947.472352,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_symbol_id_insert,ingestion,batch_unary,16,1.000000,1000,1,62594,300003.541000,1.625000,1.791000,1.541000,14.625000,1649.298000,1649.298000,9701097.072815,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_symbol_id_insert,ingestion,unit_binary,16,1.000000,1000,1,57125,300004.958000,2.083000,2.250000,1.958000,12.083000,2128.076000,2128.076000,7518528.473607,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_symbol_id_insert,ingestion,batch_binary,16,1.000000,1000,1,62646,300002.083000,1.708000,1.792000,1.625000,14.250000,1729.512000,1729.512000,9251164.490330,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_runtime_string_insert,ingestion,unit_unary,16,1.000000,1000,1,61213,300001.875000,2.458000,2.667000,2.292000,15.333000,2504.075000,2504.075000,6389584.976488,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_runtime_string_insert,ingestion,batch_unary,16,1.000000,1000,1,66200,300000.291000,2.042000,2.125000,1.916000,7.125000,2055.562000,2055.562000,7783759.380646,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_runtime_string_pair_insert,ingestion,composed_unit_binary,16,1.000000,1000,1,54596,300005.042000,3.083000,3.209000,2.875000,41.208000,3181.375000,3181.375000,5029271.934305,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_runtime_string_pair_insert,ingestion,batch_binary,16,1.000000,1000,1,60170,300000.709000,2.542000,2.625000,2.416000,8.292000,2550.087000,2550.087000,6274295.739714,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_symbol_id_insert,ingestion,unit_unary,32,1.000000,1000,1,25079,300009.000000,6.125000,6.583000,5.875000,12.542000,6211.823000,6211.823000,5151466.807731,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_symbol_id_insert,ingestion,batch_unary,32,1.000000,1000,1,27168,300005.084000,5.333000,5.625000,5.042000,18.500000,5371.207000,5371.207000,5957692.563329,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_symbol_id_insert,ingestion,unit_binary,32,1.000000,1000,1,24993,300000.667000,6.167000,6.417000,5.916000,25.459000,6227.429000,6227.429000,5138557.179857,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_symbol_id_insert,ingestion,batch_binary,32,1.000000,1000,1,26623,300006.000000,5.417000,6.125000,5.208000,23.000000,5523.048000,5523.048000,5793902.207622,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_runtime_string_insert,ingestion,unit_unary,32,1.000000,1000,1,26190,300007.416000,6.917000,7.250000,6.625000,19.750000,6983.572000,6983.572000,4582182.298686,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_runtime_string_insert,ingestion,batch_unary,32,1.000000,1000,1,28213,300004.708000,6.166000,6.417000,5.916000,37.500000,6254.051000,6254.051000,5116683.570377,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_runtime_string_pair_insert,ingestion,composed_unit_binary,32,1.000000,1000,1,23607,300005.167000,8.125000,8.333000,7.709000,23.875000,8161.487000,8161.487000,3920854.128666,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_runtime_string_pair_insert,ingestion,batch_binary,32,1.000000,1000,1,25957,300022.083000,7.125000,7.416000,6.792000,20.167000,7178.257000,7178.257000,4457906.703535,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_symbol_id_insert,ingestion,unit_unary,64,1.000000,1000,1,9446,300003.792000,20.583000,21.500000,19.916000,77.375000,20758.219000,20758.219000,3083116.138239,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_symbol_id_insert,ingestion,batch_unary,64,1.000000,1000,1,9940,300013.666000,18.958000,20.792000,18.291000,42.791000,19201.709000,19201.709000,3333036.658352,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_symbol_id_insert,ingestion,unit_binary,64,1.000000,1000,1,9336,300022.667000,20.958000,21.375000,20.583000,38.459000,21057.262000,21057.262000,3039331.514230,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_symbol_id_insert,ingestion,batch_binary,64,1.000000,1000,1,9845,300021.292000,19.167000,19.958000,18.541000,39.708000,19321.926000,19321.926000,3312299.198330,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_runtime_string_insert,ingestion,unit_unary,64,1.000000,1000,1,9648,300002.292000,22.292000,25.000000,21.458000,53.500000,22649.759000,22649.759000,2825637.129296,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_runtime_string_insert,ingestion,batch_unary,64,1.000000,1000,1,10212,300010.042000,20.625000,21.166000,20.000000,118.917000,20839.137000,20839.137000,3071144.452863,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_runtime_string_pair_insert,ingestion,composed_unit_binary,64,1.000000,1000,1,9003,300020.000000,24.917000,26.792000,23.666000,55.708000,25221.773000,25221.773000,2537490.128073,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
edb_runtime_string_pair_insert,ingestion,batch_binary,64,1.000000,1000,1,9572,300012.458000,22.583000,23.667000,21.792000,41.084000,22821.075000,22821.075000,2804425.295478,facts/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_predicate_dense_ranges,solver,selectivity_1pct,800,0.010000,1000,1,500,1000707.250000,61.375000,69.625000,57.375000,94.875000,62640.531000,62640.531000,15964.104774,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_predicate_dense_ranges,solver,selectivity_10pct,640,0.100000,1000,1,500,768821.417000,258.125000,275.583000,246.792000,368.250000,260002.043000,260002.043000,3846.123624,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_predicate_dense_ranges,solver,selectivity_50pct,128,0.500000,1000,1,1766,300016.708000,76.958000,82.417000,73.583000,172.166000,77694.798000,77694.798000,12870.874573,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_predicate_dense_ranges,solver,selectivity_100pct,64,1.000000,1000,1,3162,300035.125000,54.167000,57.208000,51.834000,114.833000,54731.922000,54731.922000,18270.873075,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_selectivity_pure,solver,selectivity_pure,64,0.015625,1000,1,5959,300004.917000,5.250000,5.542000,5.000000,8.959000,5321.772000,5321.772000,187907.336128,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_selectivity_pure,solver,selectivity_pure,64,0.046875,1000,1,5850,300027.416000,6.458000,6.875000,6.041000,43.625000,6563.031000,6563.031000,152368.623583,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_selectivity_pure,solver,selectivity_pure,64,0.093750,1000,1,5708,300030.959000,8.166000,9.167000,7.750000,23.500000,8346.450000,8346.450000,119811.416830,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_selectivity_pure,solver,selectivity_pure,64,0.250000,1000,1,5385,300030.375000,14.166000,14.459000,13.792000,32.709000,14252.322000,14252.322000,70164.005556,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_selectivity_pure,solver,selectivity_pure,64,0.500000,1000,1,4611,300020.458000,25.417000,28.333000,24.208000,112.875000,25884.584000,25884.584000,38633.033469,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
